companyId,companyFullName,companyShortName,companyLogo,city,industryField,companyFeatures,financeStage,companySize,interviewRemarkNum,positionNum,processRate,approve,countryScore,cityScore
176263,厦门市旷盛文化传播有限公司,旷盛文化,i/image/M00/B1/BA/CgqKkVi5TjOARtT-AAAr3EnyFzc443.png,厦门,"文化娱乐,其他",旷世盛业，与漫同行,天使轮,50-150人,0,0,0,1,0,0
172991,睿视智觉（厦门）科技有限公司,睿视智觉,i/image3/M00/36/CB/CgpOIFqovZeAQ9vQAAASMKB0CgY783.jpg,厦门,数据服务,以计算机视觉技术助力产业信息化与智能化,A轮,15-50人,0,5,0,1,0,0
53502,科技谷（厦门）信息技术有限公司,科技谷,image1/M00/0B/0E/CgYXBlTxVJqAKShsAACOgJiWlTU797.jpg,厦门,数据服务,家庭式团队，快速发展，前景广阔，股权激励，薪资具有竞争力,天使轮,15-50人,2,0,0,0,0,0
51012,厦门百商网络技术有限公司,厦门百商,image1/M00/00/86/CgYXBlTUXeuAacPiAACFhRpsdwI319.jpg,厦门,"广告营销,其他",EC营客通，让你销售、管理更轻松！,未融资,50-150人,0,0,0,1,0,0
425483,青葱汇（北京）教育科技股份有限公司,青葱汇,i/image2/M01/73/3D/CgoB5lte0viAMC2NAADisU4utTo802.jpg,厦门,"移动互联网,旅游",青葱岁月，各自精彩,天使轮,50-150人,0,2,0,0,0,0
41377,厦门云迈谛动力信息科技有限公司,云迈谛,image1/M00/3E/3D/CgYXBlW7JauAMO94AACGQquLJPk270.jpg,厦门,"医疗健康,数据服务",医疗健康信息化行业,A轮,50-150人,0,0,0,1,0,0
135052,厦门比格子信息科技有限公司,比格科技,i/image/M00/39/9F/Cgp3O1dni6CAbs1XAAApzB5lt_g995.png,厦门,"移动互联网,广告营销",移动互联网整体建设解决方案,不需要融资,15-50人,4,0,0,0,0,0
30720,郴州七啸网络科技有限公司,七啸网络,image1/M00/00/45/CgYXBlTUXNuAdizqAABAlDbsmbw300.png,厦门,"移动互联网,游戏",我们团队人不多、钱不多、经验不多，但足以马上杀入“移动互联网产品颠覆行业”的阵营！为了梦想、为了财富,A轮,50-150人,0,0,0,1,0,0
95116,厦门家雀网络科技有限公司,北京/厦门家雀,i/image/M00/00/72/CgqKkVZKlbGAbAg5AAAV5drcXcA345.jpg,厦门,"移动互联网,电子商务",家雀，在互联时代，带你飞得更高更远,未融资,15-50人,5,0,0,0,0,0
125254,我的宝（厦门）信息技术有限公司,找到宝,i/image/M00/21/96/CgqKkVcR2QyALTVlAAAqFL77XPE174.png,厦门,"移动互联网,电子商务",专注产后服务的母婴平台,未融资,少于15人,0,0,0,1,0,0
112016,厦门市大域智能科技有限公司,大域智能,i/image/M00/02/62/CgqKkVaN3iSAS1HkAAALFNVugKE340.jpg,厦门,"移动互联网,社交网络",公司发展势头迅猛，处于快速发展期，有自己的核心技术实力，已经获得天使轮融资。,未融资,少于15人,0,0,66,0,0,0
403033,厦门特沃兹网络技术有限公司,特沃兹,i/image2/M01/57/D2/CgoB5lsgzIOAO3z9AAKawzO7yUQ068.png,厦门,"移动互联网,电子商务",软件开发、信息技术咨询服务,不需要融资,15-50人,0,3,0,0,0,0
111768,厦门雪域之刃网络科技有限公司,厦门雪域科技,i/image/M00/02/4B/CgqKkVaLP1iAGY_vAAJTOoRaK6c042.png,厦门,"移动互联网,电子商务",我们是一支年轻的、有梦想的创业团队,未融资,15-50人,2,0,0,1,0,0
220707,厦门爱定家网络科技有限公司,爱定家,i/image/M00/3D/9C/CgpFT1lUoA6AJ-ByAAAZoWoRgxM476.png,厦门,"移动互联网,企业服务",用爱定义家居！,天使轮,15-50人,2,1,0,1,0,0
104979,广州天玑房地产咨询服务有限公司,广州天玑,image2/M00/14/07/CgpzWlY9VWqAFWR5AABVdsGr-Y0201.jpg?cc=0.00987780001014471,厦门,"企业服务,其他",让心驰骋在理想的道路上,不需要融资,150-500人,0,0,0,1,0,0
431039,厦门趣方科技有限公司,趣方科技,i/image2/M01/77/25/CgoB5ltoFtaAK8PWAAAb1Pxy9z8039.png,厦门,"移动互联网,游戏",致力于为全球玩家创造完美体验的游戏公司,未融资,15-50人,0,5,0,0,0,0
131225,扬亿（厦门）信息技术有限责任公司,这是一家有资源沉淀的互联网公司,i/image/M00/2F/9D/Cgp3O1dEBSuAMZb2AAAWGI6zeKE547.jpg,厦门,"电子商务,生活服务",打造时尚生活新方式,不需要融资,15-50人,2,0,0,0,0,0
70826,厦门易折网络科技有限公司,1折网,image1/M00/27/84/CgYXBlVbC_mAFNvQAAA-pRGvw28373.jpg,厦门,电子商务,1折网致力于每日精选全网优质商品，汇聚由淘宝商家提供专供1折网用户独享折扣的超划算网购商品。,未融资,50-150人,0,0,0,1,0,0
152828,厦门物之联智能科技有限公司,物之联,i/image/M00/65/A0/CgqKkVgILWGAQFDBAAAU4el5cLU304.jpg,厦门,信息安全,物之联是一家以智慧轨道交通、军警智慧营区和商品防伪溯源为核心业务的物联网行业解决方案提供商和服务商.,A轮,50-150人,0,3,0,0,0,0
59486,厦门象形远教网络科技有限公司,象形远教,image1/M00/42/E0/Cgo8PFXNgHSAW7PDAAClOk-0kGo176.jpg,厦门,"社交网络,教育",开放、平等、协作、分享！！！我们需要您的加入！！！,B轮,50-150人,0,0,0,0,0,0
13697,厦门万可移动互联科技有限公司,WACO,image1/M00/00/1A/Cgo8PFTUWFeAMJJ1AACYv7bkpFE242.jpg,厦门,"移动互联网,O2O",拼命工作，轻松玩！,A轮,50-150人,0,0,0,1,0,0
53777,厦门市湖里区迷待咖啡馆,迷待音乐会所,image2/M00/09/68/CgqLKVYJAh6AMnXPAAB6Yvcr-bg970.png,厦门,"移动互联网,生活服务",专注于德式精酿啤酒的私人定制，倡导个性化生活。,不需要融资,少于15人,0,0,15,0,0,0
172379,厦门数成科技有限公司,数成科技,i/image/M00/A4/C3/CgqKkViroCaABt7gAABJwioZAOg829.jpg,厦门,移动互联网、电子商务,以“高效沟通，简便设计，真实商家素材”为宗旨，专注服务家装领域。,不需要融资,50-150人,0,0,40,0,0,0
105534,厦门掌锋信息科技有限公司,掌锋科技,i/image/M00/00/52/Cgp3O1ZBZdGAQRcCAABujzil51Y405.jpg,厦门,游戏,专业高效的移动游戏平台研发与运营服务商,A轮,15-50人,0,0,0,1,0,0
24235,厦门投融客信息科技有限公司,投融客,image1/M00/00/31/Cgo8PFTUXIaAD507AACJR7lSzuU245.png,厦门,"金融,广告营销",我司与“和讯中国”、 “中国国际投资贸易洽谈会”联合组建“网上投洽会”，为专业投融资项目对接网络平台,A轮,15-50人,0,0,0,1,0,0
151357,厦门奇遇涌现科技有限公司,糖集,i/image/M00/61/B2/CgqKkVf8iveAbpKFAAAGsG5viCU733.png,厦门,"移动互联网,电子商务",为年轻群体打造的零食电商平台,未融资,少于15人,0,0,0,1,0,0
108408,触信（厦门）智能科技有限公司,触信科技,i/image/M00/02/20/Cgp3O1aDOtmAF1IhAADlgNPdi28593.png,厦门,"社交网络,移动互联网",致力于利用现代智能技术服务人类的现实生活，打造全新的人与人之间的连接形态。,A轮,50-150人,2,0,0,0,0,0
158818,厦门魔兔网络科技有限公司,魔兔,i/image/M00/75/62/Cgp3O1gzv9SAciQMAAAZPDwdGZw518.png,厦门,"移动互联网,游戏",一起做好玩的游戏,未融资,50-150人,0,0,0,1,0,0
113247,江苏维尔利环保科技股份有限公司,维尔利,i/image/M00/02/F1/Cgp3O1ahyPqAWEaUAACm5OsEXWA502.png,厦门,"企业服务,其他",办公环境高大上，氛围好，领导好,上市公司,500-2000人,0,0,0,0,0,0
23091,福建柒牌集团有限公司厦门分公司,柒牌集团,image1/M00/00/2D/Cgo8PFTUXHaAKd3-AAA8VHo335w276.jpg,厦门,生活服务,柒牌男装以信心赢未来,C轮,2000人以上,1,0,0,0,0,0
76574,厦门丛为信息科技有限公司,空空快修,image1/M00/2E/2E/CgYXBlV9O-OAVbYpAAFFtE0Jd5c943.jpg?cc=0.3203821866773069,厦门,"移动互联网,O2O",用专一的心，做专业的事,未融资,50-150人,0,0,0,1,0,0
84438,福建华祥苑茶业有限公司,华祥苑,i/image/M00/43/83/CgqKkVeDYoWAOeI4AABIybPpKEs542.jpg,厦门,其他,华祥苑成为中国茶界的引领者。,未融资,500-2000人,0,0,0,1,0,0
404460,厦门智宝智能科技有限责任公司,智宝智能科技,i/image2/M01/5A/00/CgoB5lsoZGSAcFuMAABwnU5R8uE023.png,厦门,其他,功崇惟志，业广惟勤,未融资,15-50人,0,4,0,0,0,0
68467,厦门市中谋信息科技有限公司,中谋,i/image2/M01/62/BF/CgoB5ls7DTWAPr1EAAAV_hi38AE923.png,厦门,移动互联网,一家专注服务于中国金融机构的软件产品与专业服务提供商,不需要融资,150-500人,2,0,0,0,0,0
163573,厦门知行互动营销策划有限公司,知行互动,i/image/M00/83/DA/Cgp3O1hauwqAR7A0AABVts1WjSg804.png,厦门,"广告营销,文化娱乐","人生的价值，在于找到自己的定位，及活出自己的色彩
<br>
<br>
<br>
<br>
<br>
<br>
<br>
<br>Mens et Manus",未融资,少于15人,6,0,0,0,0,0
137318,厦门天仙果园电子商务有限公司,天仙农场，分享自然,i/image2/M00/0E/CB/CgotOVnlwYuAdyLkAABlkpG09cU134.jpg,厦门,"移动互联网,电子商务",让农产品回归自然,天使轮,少于15人,1,0,0,1,0,0
72788,厦门佰明光电有限公司,佰明光电,images/logo_default.png,厦门,"电子商务,O2O",五险一金 跨境电商 发展空间大 年终奖 大波萌妹子,未融资,150-500人,0,0,66,0,0,0
147351,赫星（厦门）电子有限公司,赫星,i/image/M00/5A/C1/Cgp3O1ffUlCAV74KAABROqE9Ai4552.png,厦门,电子商务,"专卖无人机、飞控自架仪、机架等零组件,并致力研发与创新的开源无人机电子公司",未融资,15-50人,1,0,0,0,0,0
173622,上海纵行实业有限公司,纵行科技,i/image/M00/A6/C8/Cgp3O1itNJ2AQyIUAAAKs5kGifw220.png,厦门,其他,纵行科技拥有领先的ZETA无线传输技术，可将极低功耗超远距离的通信连接应用至智慧城市应用,B轮,50-150人,0,0,0,1,0,0
234492,厦门法信公证云科技有限公司,法信公证云,i/image/M00/52/F2/CgpEMll2uDiAYhx0AAAOKCO9Fus299.jpg,厦门,企业服务,互联网公证与法律服务的先行者，官方背景+六险一金+免费宿舍,不需要融资,150-500人,1,5,0,1,0,0
84340,厦门反重力信息科技有限公司,反重力,image1/M00/3A/F1/CgYXBlWvCU6AHYYPAAAPYuhahQg145.jpg?cc=0.21288113249465823,厦门,"移动互联网,O2O",我们有最好的项目等你一起创业,未融资,15-50人,3,0,0,0,0,0
89996,厦门精艺达语言科技有限公司,九九译,image1/M00/43/79/CgYXBlXRkjSANi5XAAAN_gVVzYk729.png?cc=0.5731232938018956,厦门,"电子商务,生活服务",做最好的在线人工翻译服务品牌！互联网时代，语言服务的微创新！,未融资,50-150人,0,0,0,1,0,0
31925,厦门必硕信息科技有限公司,必硕,image1/M00/00/49/Cgo8PFTUXOuAXnkpAACE3BqHJJo223.png,厦门,移动互联网,轻松愉悦的工作环境，简单明了的人际关系，日渐成熟、完善的福利体系,不需要融资,15-50人,2,0,0,0,0,0
164558,九河中网（厦门）科技有限公司,新企点,i/image3/M00/24/BF/Cgq2xlqWsWqAdKxJAABQtaqvZmY382.png,厦门,"移动互联网,企业服务",无需代码，一键生成网站,天使轮,15-50人,0,0,0,1,0,0
88503,厦门中药厂有限公司,上药集团-厦门中药厂有限公司,image1/M00/41/9B/Cgo8PFXJPw-ATapYAAAKYXupDXA481.jpg?cc=0.2289237091317773,厦门,"医疗健康,其他",创新 诚信 合作 包容 责任,不需要融资,500-2000人,0,0,36,0,0,0
124606,厦门小蜜蜂大数据科技有限公司,小蜜蜂大数据,i/image3/M00/2B/5E/CgpOIFqeAFOAeRk5AAB0uJEn_cA722.png,厦门,"数据服务,教育",公司求贤若渴，重视人才培养，五险一金，高温补贴等福利优于其他行业,未融资,50-150人,1,0,0,0,0,0
307199,厦门嗨之瑜伽文化传播有限公司,hiyoga,i/image3/M00/1E/29/Cgq2xlqPnNWAShmsAABmjCueuj0135.jpg,厦门,电子商务,我们是瑜伽生活者，我们用瑜伽生活着,不需要融资,50-150人,0,5,0,0,0,0
72174,福建蓝波万网络科技有限公司,福建蓝波万网络科技有限公司,i/image/M00/9D/95/CgqKkVij8fuACWEEAAEIxIDMtQU313.jpg,厦门,游戏,双休，每天工作7.5小时，享有下午茶，五险一金，年底十三薪，中秋博饼、年终尾牙及不定期活动等福利！！,不需要融资,50-150人,0,0,68,0,0,0
59376,亲亲通（厦门）科技有限公司,亲亲通,image1/M00/17/38/Cgo8PFUQ_iGAL2TMAACWDUJN-r4947.JPG,厦门,"移动互联网,教育",秉承“助力于幼儿的成长”的使命，打造服务幼儿的第一平台,不需要融资,15-50人,3,0,0,0,0,0
57637,厦门点媒网络科技有限公司,点媒,image1/M00/13/EE/Cgo8PFUHlNOAZPIuAAB4e302D_g920.jpg,厦门,移动互联网,域名增值服务，旗下http://www.xz.com/与快抢网http://kqw.com/两大平台,未融资,15-50人,0,0,0,1,0,0
115181,厦门仲龙科技有限公司,仲龙科技,i/image/M00/04/51/CgqKkVbHxTmAKgPIAAAtGiwBVHQ460.png,厦门,"移动互联网,电子商务",商虎中国，成就你个人的梦想,不需要融资,50-150人,9,0,0,0,0,0
73551,侍者（厦门）网络科技有限公司,颠派,image1/M00/2A/85/Cgo8PFVsH6qACn9MAACMaDkyGxk790.jpg,厦门,"移动互联网,文化娱乐",我们是一群热爱生活、努力创造生活乐趣的人；我们把各种新奇、浪漫、搞笑的想法变成现实，融入到交友活动中,天使轮,50-150人,3,0,0,1,0,0
161526,厦门淘米网络科技有限公司,淘米中国,i/image/M00/7D/E0/Cgp3O1hI2A2ARzLTAAAXYj-_peY034.jpg,厦门,"电子商务,移动互联网",淘米中国，实现你的职业梦想,未融资,15-50人,3,0,0,0,0,0
51602,有戏（厦门）网络科技有限公司,有戏,image1/M00/00/88/CgYXBlTUXfOARelTAABsC9wnPMI046.jpg,厦门,广告营销,专注移动社会化营销，打造国内最大的微活动平台。,天使轮,15-50人,1,0,0,1,0,0
106807,厦门爱站信息技术有限公司,厦门爱站,image2/M00/17/42/CgpzWlZKncOATEXqAAAE82HxRLc146.png?cc=0.8088662506869884,厦门,"社交网络,游戏",欧美游戏市场,不需要融资,50-150人,0,0,50,0,0,0
424661,福建大屏网络科技有限公司,大屏科技,i/image2/M01/76/AE/CgotOVtnrIqAIDltAAAYJ7Si0LU261.png,厦门,生活服务、移动互联网,为酒店提供智能智能影音客房一体化解决方案,A轮,50-150人,0,5,16,0,0,0
255669,福建易洁科技有限公司,易洁科技,i/image3/M00/1E/17/Cgq2xlqPjUWARK7nAACoTq3BuiI415.png,厦门,"移动互联网,硬件",没有完美的个人，只有完美的团队，这是一个年轻、赋有创造力的团队，珍稀而低调，渺小而和谐。,不需要融资,50-150人,0,0,50,0,0,0
365205,淮亚（厦门）电子商务有限公司,淮亚技术,i/image2/M00/45/95/CgotOVrQXciAS_efAAAPSpJ5o0s352.jpg,厦门,"移动互联网,电子商务",给自己一个机会，这里就是你的舞台。,未融资,150-500人,0,1,0,0,0,0
66564,厦门众智创库企业管理咨询有限公司,MBA智库,image1/M00/25/04/Cgo8PFVQFd-AK7brAAB4oZAdXFo963.png,厦门,"企业服务,数据服务",全球最大的中文经济管理学习交流的服务媒体。,未融资,15-50人,0,0,0,1,0,0
143095,福建萌翻鼠食品开发有限公司,萌翻鼠,i/image/M00/60/D6/CgpEMlmSVtCAUlzXAAFqCRY2_uk076.png,厦门,"电子商务,生活服务",萌翻鼠，翻红土；精挑细选不怕苦，吃货尝了乐起舞。,天使轮,少于15人,0,0,0,1,0,0
158975,上海洋宝贝电子商务有限公司,Neo-gem,i/image/M00/75/8D/Cgp3O1gz9cKAXOUTAAANZMB82Ig000.jpg,厦门,"O2O,电子商务",跨境供应链服务商,天使轮,少于15人,0,0,0,1,0,0
342069,厦门光袭互娱网络科技有限公司,光袭互娱,i/image3/M00/37/0F/Cgq2xlqo2mmAcJBgAAAS3COR_HI915.jpg,厦门,"移动互联网,游戏",发现&middot;智创&middot;探索娱乐新世界,不需要融资,15-50人,0,0,50,0,0,0
118558,厦门建发国际酒业集团有限公司,建发酒业,i/image/M00/10/62/CgqKkVbfwFWAG1HNAAAPxvE5V4c019.png,厦门,其他,建发酒业是中国上市公司百强——建发股份旗下专业的优质酒类供应链服务商,不需要融资,500-2000人,0,7,0,0,0,0
226813,厦门两元游网络科技有限公司,厦门两元游,i/image/M00/45/48/CgpFT1ljO8-AG0EiAACjwW9tBqU772.png,厦门,"旅游,移动互联网",改变旅游业的现状，让旅游不再是奢侈品。,未融资,50-150人,0,0,0,1,0,0
396666,厦门万齐房地产营销策划有限公司,万齐,i/image2/M01/5E/05/CgoB5lsy88OAEsUWAAAva6NfVT8932.jpg,厦门,电子商务、移动互联网,集合软件开发、电子商务、项目投资等多元化集成公司,不需要融资,50-150人,0,5,0,0,0,0
117690,厦门美家帮科技股份有限公司,美家帮,i/image/M00/5A/EB/Cgp3O1ffnSuAXm6ZAAARwOYdU_8818.png,厦门,移动互联网,互联网透明家装,上市公司,150-500人,2,0,0,0,0,0
97321,厦门矽创微电子科技有限公司,矽创科技,image2/M00/07/F1/CgpzWlYA9mGAM-b-AACovmg0sq0019.jpg?cc=0.018622990930452943,厦门,"企业服务,硬件",一家研发城市自来水管网渗漏报警装置的创业公司，让你找到值得奋斗一生的行业和不断试错及成长的平台,未融资,15-50人,0,0,0,1,0,0
58170,厦门狄耐克电子科技有限公司,楼宇对讲、智能家居、智能交通专业厂家,image1/M00/2B/2B/Cgo8PFVuvqOAJeqcAAA3duEVT1k673.jpg,厦门,"硬件,其他",年轻、活力 、未来智能化产品统领着~!,上市公司,500-2000人,0,0,3,0,0,0
300823,厦门轰米科技有限公司,轰米,i/image2/M00/33/1D/CgotOVpBtqSAJ5LeAAKheeicwQA726.PNG,厦门,"移动互联网,社交网络",一个靠谱又有趣的优质青年社交平台【北京、厦门同步招聘中！】,天使轮,少于15人,0,0,0,0,0,0
215954,福建微洽通信息科技有限公司,微洽通,i/image/M00/3B/8E/CgpEMllJyriAIPxIAAAKGMCLYzQ129.png,厦门,"移动互联网,电子商务",66666！,未融资,15-50人,3,0,0,0,0,0
74768,厦门大黑科技有限公司,厦门大黑科技有限公司,image1/M00/2B/D1/CgYXBlVxaGeAZuDkAAARLmypC8M551.jpg?cc=0.9685124694168785,厦门,游戏,打造一支全国第一的平台，锤炼一支令人尊重的团队，成就一段没有遗憾的人生。,不需要融资,150-500人,0,5,0,1,0,0
407253,福建马上红集团有限公司,马上红集团,i/image2/M01/5B/F2/CgotOVsrccWASe6oAACUCoKGBPA709.png,厦门,"移动互联网,社交网络",马上红一路秉承着以科技为基石，以用户价值为依归从而推动网络服务新浪潮的宗旨，通过互联网领域的技术、传播优势，缔造互联网服务新生态和新秩序。,不需要融资,150-500人,0,8,0,0,0,0
147780,厦门凌创网络科技有限公司,凌创科技,i/image/M00/58/1A/Cgp3O1fSMhmAIqi7AABI8DyoBzo056.png,厦门,"移动互联网,社交网络",服务创造价值服务赢得尊重服务打造品牌。,未融资,15-50人,0,0,0,1,0,0
82763,厦门联图网络科技有限公司,联图,image1/M00/38/24/CgYXBlWkxTmADa2gAACuPrAbImw810.jpg?cc=0.6572977222967893,厦门,"移动互联网,旅游",与牛B的人一起共事，未来很美！一起向前！,A轮,15-50人,0,0,0,1,0,0
81704,厦门网氏网络科技有限公司,网氏科技,image1/M00/35/F2/CgYXBlWc8B2AM1uWAAAbm6Fq0Mw202.jpg,厦门,"移动互联网,游戏",游戏改变世界,未融资,50-150人,0,0,0,1,0,0
114381,厦门市新店宝网络科技有限公司,新店宝,i/image/M00/03/AB/CgqKkVbCi-KAF9m2AAAThPFmCbA249.png,厦门,"移动互联网,电子商务",新店宝-为众多小微实体零售企业提供创业及发展的持续支持,天使轮,15-50人,7,0,0,0,0,0
37792,厦门市二一添作贸易有限公司,二一科技,image1/M00/00/5B/CgYXBlTUXTiAYo6CAACC8MEmbSo978.png,厦门,"移动互联网,企业服务",致力于移动互联网时代，为中小企业信息化提供应用解决方案,未融资,少于15人,4,0,0,0,0,0
295816,圣槿（厦门）科技有限公司,圣槿设计,i/image2/M00/40/2A/CgoB5lpYkuCAJI_7AAARHlmskeY051.png,厦门,"企业服务,广告营销",我们让品牌变得更有意义,不需要融资,150-500人,0,0,0,0,0,0
248693,厦门高桔科技有限公司,高桔科技,i/image/M00/62/25/CgpFT1mc3CiAFQFfAAAOGvAD9c0246.jpg,厦门,"移动互联网,企业服务",赢在专利，竞争未来,天使轮,少于15人,0,2,0,1,0,0
263844,厦门银行股份有限公司,厦门银行,i/image2/M00/02/9F/CgotOVnA2BSARy8tAAM4rGLAG9k382.png,厦门,金融,深耕福建、引领海西、服务两岸三地中小企业与市民的综合金融服务商。,不需要融资,2000人以上,0,8,0,1,0,0
344714,厦门水滴链动科技有限公司,水滴区块链,i/image3/M00/41/49/CgpOIFqz6TqAMDryAACPCcaqv4g878.jpg,厦门,"信息安全,数据服务",应用区块链技术，创造价值互联网。极具挑战的成长环境，厦门最好的区块链技术研发氛围,不需要融资,15-50人,0,26,0,0,0,0
146536,厦门泰博科技有限公司,泰博科技,i/image/M00/55/7A/CgqKkVfHivKAWtLDAAAO8amZpIU791.png,厦门,"移动互联网,电子商务",专业，年轻，弹性，有活力。,未融资,50-150人,3,5,0,0,0,0
95086,厦门众易居网络科技有限公司,众易居,i/image2/M00/19/C5/CgoB5ln_zeGALGmFAABukOnMidg841.png,厦门,"生活服务,分类信息",专注于极致家装互联网服务，打造您的贴心装修管家。,天使轮,50-150人,0,5,0,0,0,0
168413,厦门品纯生物科技有限公司,品纯,i/image/M00/93/0D/Cgp3O1iZZuGAIMu_AAGr5MkwaFQ434.jpg,厦门,其他,能力第一，能力有多大，舞台就有多大。,未融资,少于15人,1,0,0,0,0,0
204569,厦门视觉动物传媒科技有限公司,视觉动物,i/image/M00/27/F1/CgpEMlkcOwaABun3AACnlXJGoFU108.png,厦门,"移动互联网,文化娱乐",让普罗大众对新酒吧娱乐文化耳目一新！,未融资,50-150人,3,0,0,0,0,0
113327,厦门瑞思玛特教育咨询有限公司,多米诺教育,i/image/M00/02/EF/Cgp3O1ahk7mAVKwcAAB4NjKoDDU177.png,厦门,教育,心怀理想，脚踏实地；饱含热忱，也冷静理性。如果你是，那快到碗里来！,未融资,50-150人,0,0,0,0,0,0
264319,路科（厦门）管理咨询有限公司,路科咨询,i/image2/M00/03/4F/CgoB5lnCJHOAGzEsAAAgY6S7b8c159.jpg,厦门,"金融,其他",最大最强最好,未融资,15-50人,0,0,0,1,0,0
55280,厦门职内网络科技有限公司,职内网络,image1/M00/0F/89/Cgo8PFT9SkuAO_1JAACev_sKN7A728.png,厦门,移动互联网,厦门职内网络科技有限公司是一家成立于2010年4月的高科技企业。公司致力于通过数字娱乐改善职业人士生,未融资,50-150人,3,0,0,0,0,0
82787,厦门长益远真信息科技有限公司,长益远真,image1/M00/38/29/Cgo8PFWkzmKAfTwTAAA0cSU1T6w689.jpg?cc=0.20729108876548707,厦门,"信息安全,硬件",坚持以主流“音视频、网络、安全存储及行业定制化应用产品代理”为主体的业务解决方案供应商,未融资,15-50人,0,0,50,0,0,0
100565,厦门指上城网络科技有限公司,指上城,image2/M00/0D/16/CgqLKVYeIjuALVzVAAAMzgKZx94372.jpg?cc=0.65189881878905,厦门,"移动互联网,电子商务",发挥及成长空间大、工作弹性、团队气氛佳,天使轮,少于15人,10,0,0,0,0,0
255017,福建汇通集团有限公司,汇通集团,i/image/M00/66/AE/CgpFT1mndqWAc5lDAABxUugMXhQ767.png,厦门,"移动互联网,金融",人才理念：品行+心态+能力+学习＝最大化实现个人价值,不需要融资,50-150人,0,5,0,1,0,0
191075,厦门九陌网络科技有限公司,厦门九陌网络科技有限公司,i/image/M00/12/66/CgpEMljtyRqAGPjmAATbI8wBDOM821.jpg,厦门,"移动互联网,生活服务",双休，年终奖。公司目前在研发一款类似大众点评的多语言版app，产品以新加坡为起点，面向东南亚。,天使轮,50-150人,3,0,0,0,0,0
325014,厦门罗雅光科技有限公司,罗雅光科技,i/image3/M00/1F/4B/CgpOIFqRDheAHy4dAABBnsMf5ME864.jpg,厦门,"移动互联网,医疗健康",美丽人生，从齿开始,未融资,15-50人,0,0,33,0,0,0
144222,福建金银海文化传媒股份有限公司,金银海文化传媒,i/image/M00/50/5B/Cgp3O1ez1bGAVokfAABDmiqTaTE899.png,厦门,"文化娱乐,金融",中国影视娱乐整合营销的创新者,A轮,50-150人,0,0,0,0,0,0
109140,厦门三白网络科技有限公司,铲屎党,i/image/M00/01/28/CgqKkVZhSiiAQEJZAABs3frovls816.jpg,厦门,社交网络,一群备受折磨的哲学家 ！,天使轮,少于15人,2,0,0,0,0,0
180995,厦门立信益人软件有限公司,立信益人,images/logo_default.png,厦门,"移动互联网,教育",发现自我 挖掘自我 重塑自我 实现自我 发挥极致点克服致命弱点,不需要融资,15-50人,0,1,25,0,0,0
270891,厦门瑞为信息技术有限公司,瑞为技术,i/image2/M00/0A/35/CgoB5lncOReARgkKAAAOaUDE_ok294.jpg,厦门,硬件,国内领先的图像智能感知产品与解决方案提供商,B轮,50-150人,0,0,0,0,0,0
137564,厦门分享云科技有限公司,分享云,i/image/M00/41/82/CgqKkVd82j2AU7e8AAAQcRe4veo971.png,厦门,"移动互联网,硬件",中国HAAS服务的先行者和探索者,天使轮,15-50人,0,0,0,1,0,0
119449,福建再造家乡信息技术有限公司,再造家乡,i/image/M00/13/FE/CgqKkVbosvaAW0roAAATFps22ew028.jpg,厦门,"移动互联网,电子商务",寻找志同道合的奋斗者！来吧，再造家乡欢迎你的加入！,天使轮,15-50人,0,0,53,0,0,0
270854,厦门优序信息科技有限公司,移动互联网软件,i/image2/M00/0A/2F/CgoB5lncM66ATSlZAABHWf0hLfk903.jpg,厦门,"移动互联网,企业服务",帮企业省钱，让员工省事，你一定找不到更好的,不需要融资,少于15人,0,0,0,0,0,0
148172,厦门趣收米信息科技有限公司,趣收米,i/image/M00/59/41/Cgp3O1fXbzeAP14NAAAnJor0dOk594.png,厦门,"移动互联网,数据服务",打造彩票行业当中的“雪球网”。,不需要融资,少于15人,0,0,0,1,0,0
168241,掌柜（厦门）信息科技有限公司,车好了,i/image/M00/8F/D7/CgqKkViVnKGAcoHWAAAzQJA5qSQ721.jpg,厦门,"移动互联网,电子商务",用车好了，洗车不用等,天使轮,15-50人,3,0,0,0,0,0
154708,厦门时光之礼网络科技有限公司,时光之礼,i/image/M00/69/43/Cgp3O1gTENmAOGa9AABl2mMZmBk892.png,厦门,"移动互联网,社交网络",收获成长 分享成功的喜悦,不需要融资,15-50人,0,0,20,0,0,0
56850,厦门保立网络技术有限公司,保立,image1/M00/11/D1/Cgo8PFUBbd-AdDk3AABzEomXjk4599.jpg,厦门,移动互联网,让天下每一笔消费都有保障！,B轮,500-2000人,0,2,0,0,0,0
108832,厦门奋斗者信息科技有限公司,奋斗者,i/image/M00/01/0E/CgqKkVZesQCAanr5AACFhOE8sV4552.jpg,厦门,"金融,移动互联网",奋斗者联盟是最大的在线管理者社区“栖息谷”旗下的创业者服务平台。,未融资,少于15人,0,5,0,0,0,0
115480,厦门中亚盛世网络科技有限公司,中亚盛世,i/image/M00/10/E2/CgqKkVbg4bqAYIvvAABdF-NO8eI094.jpg,厦门,"企业服务,移动互联网",快速成长，公平晋升,未融资,50-150人,0,0,0,0,0,0
182859,福建钱汇通网络科技有限公司,钱汇通,i/image/M00/06/07/CgpEMljR3ViAMoveAAA8q7eZ89o721.jpg,厦门,数据服务,快来加入我们吧！,不需要融资,15-50人,0,0,50,0,0,0
